station_code,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,dominant_topic,purity,total_pois,longitude,latitude,label,harmonized_from,harmonized_station_name
46439,0.0185817128013081,0.0185803470048321,0.925631177919678,0.01862723838099,0.0185795238931914,Topic_3,0.925631177919678,6,103.792689986363,1.4441429643414,Mixed-Use & Community,,
46449,0.0340014542196596,0.0339997168819441,0.863999675060533,0.0339998869669271,0.0339992668709364,Topic_3,0.863999675060533,3,103.790082865803,1.44235654668818,Mixed-Use & Community,,
46451,0.00788305641561364,0.00787648648081926,0.617354284991211,0.359010834038258,0.00787533807409802,Topic_3,0.617354284991211,15,103.78926747797,1.44460542509376,Mixed-Use & Community,,
46461,0.00269734490442198,0.0416105075317664,0.190680901175949,0.762313156595609,0.0026980897922541,Topic_4,0.762313156595609,45,103.793682403928,1.4466350459883,Industrial & Automotive,,
46469,0.00217648512727905,0.00217190040727585,0.516900053469231,0.280433756659819,0.198317804336395,Topic_3,0.516900053469231,56,103.79485067471,1.44665355865213,Mixed-Use & Community,,
46479,0.0084176378662353,0.00841060808497634,0.436829805761464,0.537926713846699,0.00841523444062541,Topic_4,0.537926713846699,14,103.798574595572,1.44806224036559,Industrial & Automotive,,
46481,0.00903494895128942,0.303860279072925,0.00904888943502998,0.669018046609848,0.00903783593090835,Topic_4,0.669018046609848,13,103.80117476667,1.44968529408399,Industrial & Automotive,,
46489,0.0142703873716589,0.0142901058418899,0.564529800587899,0.0142776050463861,0.392632101152166,Topic_3,0.564529800587899,8,103.801519271508,1.44948160285351,Mixed-Use & Community,,
46491,0.033131224635304,5.2698015682394e-4,0.638843148375288,5.2696542576063e-4,0.326971681406824,Topic_3,0.638843148375288,233,103.772003422755,1.43189018790758,Mixed-Use & Community,,
46499,0.0340229870355528,0.0340128092645716,0.86391695258666,0.0340051287198947,0.034042122393321,Topic_3,0.86391695258666,3,103.772251498183,1.43230409904008,Mixed-Use & Community,,
46509,0.00842106076850163,0.00841469660071318,0.819388423181565,0.155362111993055,0.0084137074561651,Topic_3,0.819388423181565,14,103.770950874444,1.43811505702866,Mixed-Use & Community,,
46519,0.00841024837895692,0.00841844780926451,0.801110416364535,0.00840961697257986,0.173651270474664,Topic_3,0.801110416364535,14,103.772110200475,1.43562402276167,Mixed-Use & Community,,
46531,0.00739947207495969,0.00740069380074377,0.970386616701989,0.00740670429911414,0.00740651312319321,Topic_3,0.970386616701989,16,103.777596201495,1.43241153520331,Mixed-Use & Community,,
46541,0.446164312740822,0.00110241437356241,0.0853730418024572,0.350344415320291,0.117015815762867,Topic_1,0.446164312740822,111,103.780856991094,1.43330852232696,Education & Professional Services,,
46549,0.378909957008195,0.0161816572250042,0.236018370474523,0.352729149328431,0.0161608659638468,Topic_1,0.378909957008195,7,103.781183314136,1.43309388550036,Education & Professional Services,,
46551,0.0010301846193759,0.284686187567729,0.0805498390489611,0.00102843146992233,0.632705357294012,Topic_5,0.632705357294012,119,103.781610226052,1.43534676128048,Retail & Personal Care,,
46559,0.00258371362970694,0.00258531129036622,0.00258391309739586,0.00258854775344949,0.989658514229081,Topic_5,0.989658514229081,47,103.781261632225,1.43550912634333,Retail & Personal Care,,
46561,0.136781289887777,0.0105883886530826,0.83145680491627,0.010581868223208,0.010591648319662,Topic_3,0.83145680491627,11,103.777276221507,1.43480197403801,Mixed-Use & Community,,
46569,0.0161529586767173,0.0161505920041079,0.935342255778999,0.0162003891357323,0.0161538044044432,Topic_3,0.935342255778999,7,103.777450175354,1.43471600230518,Mixed-Use & Community,,
46571,0.00445070903637005,0.740727220217758,0.00445479299291878,0.00445151973635174,0.245915758016602,Topic_2,0.740727220217758,27,103.775889596819,1.43482264844327,Dining & Hospitality,,
46579,0.0046189604109271596,0.3099477754951,0.676183059280666,0.00461960410685021,0.00463060070645646,Topic_3,0.676183059280666,26,103.775511076245,1.43489981721392,Mixed-Use & Community,,
46581,0.00401617861362355,0.223597715393131,0.671408522677792,0.0969595343880994,0.00401804892735395,Topic_3,0.671408522677792,30,103.773825578195,1.43644323788027,Mixed-Use & Community,,
46589,0.0185944971429101,0.0186167079549215,0.0186103722992568,0.0185796928958694,0.925598729707042,Topic_5,0.925598729707042,6,103.774062344011,1.43632568136675,Retail & Personal Care,,
46609,0.244649274466593,0.178695293450762,0.0915340396247704,1.3470486334862e-4,0.484986687594526,Topic_5,0.484986687594526,913,103.761658910075,1.46177774655704,Retail & Personal Care,,
46611,0.00318414721654298,0.0031874547984941,0.591732172990578,0.00318311923888891,0.398713105755496,Topic_3,0.591732172990578,38,103.777624880231,1.42924054034149,Mixed-Use & Community,,
46639,0.00699007494945943,0.00698235459380512,0.70279423726548,0.128090063328616,0.15514326986264,Topic_3,0.70279423726548,17,103.788855380635,1.43705167960226,Mixed-Use & Community,,
46649,0.014271542547129,0.0142751716780085,0.843738521896707,0.113426733711162,0.0142880301669929,Topic_3,0.843738521896707,8,103.789878659752,1.43507401739727,Mixed-Use & Community,,
46651,0.0142956448913448,0.0142856044164905,0.637516151076903,0.0142801743566658,0.319622425258596,Topic_3,0.637516151076903,8,103.794555978075,1.4329865595428,Mixed-Use & Community,,
46659,0.0106090676934872,0.0105843028149366,0.95762894163388,0.0105937343303359,0.0105839535273601,Topic_3,0.95762894163388,11,103.794170823216,1.43273979734508,Mixed-Use & Community,,
46661,0.021893126954598,0.0218908367023064,0.912439425674377,0.0218886861859946,0.0218879244827237,Topic_3,0.912439425674377,5,103.792397437633,1.43760347310728,Mixed-Use & Community,,
46669,0.00520668104423786,0.00520972075984225,0.470595069582675,0.00520680864275891,0.513781719970486,Topic_5,0.513781719970486,23,103.791792730887,1.43741356838722,Retail & Personal Care,,
46671,0.271126520300585,0.0161563540601547,0.680364269551832,0.0161701965677864,0.016182659519642,Topic_3,0.680364269551832,7,103.79467007603,1.43690220615969,Mixed-Use & Community,,
46681,0.251582764163813,0.0127935190868416,0.710045562215403,0.0127932042389668,0.0127849502949759,Topic_3,0.710045562215403,9,103.795776810981,1.43573712590777,Mixed-Use & Community,,
46699,0.0161408704178645,0.0161407512760843,0.800384204982684,0.151194896867678,0.0161392764556887,Topic_3,0.800384204982684,7,103.79567274112,1.43776402451791,Mixed-Use & Community,,
46709,0.0116013255067458,0.0115972163658932,0.54783517301976,0.0115967259290884,0.417369559178513,Topic_3,0.54783517301976,10,103.775495392094,1.44147080203155,Mixed-Use & Community,,
46711,0.160709192850634,0.00569270627361915,0.00568836314739755,0.822217427769773,0.00569230995857626,Topic_4,0.822217427769773,21,103.800836735296,1.4547330103712801,Industrial & Automotive,,
46721,0.00903576492618879,0.0090273008124115,0.00902666410276937,0.963854378542466,0.0090558916161648,Topic_4,0.963854378542466,13,103.801764222836,1.45253168621033,Industrial & Automotive,,
46729,0.0161913251836727,0.0161448439369296,0.0161403594519024,0.93537146150903006,0.0161520099184653,Topic_4,0.93537146150903006,7,103.80223420679,1.45214822455214,Industrial & Automotive,,
46731,0.0161437625205739,0.0161732313752375,0.0161676737827562,0.935335494580512,0.0161798377409203,Topic_4,0.935335494580512,7,103.804304745975,1.44850207912137,Industrial & Automotive,,
46739,0.0105862847607334,0.407132669626244,0.010586906887095,0.561103587134289,0.0105905515916387,Topic_4,0.561103587134289,11,103.804001543415,1.44839414121128,Industrial & Automotive,,
46749,0.00253030578524969,0.352070226902516,0.00253487718969404,0.640333943929067,0.00253064619347264,Topic_4,0.640333943929067,48,103.80718100228,1.44599612646882,Industrial & Automotive,,
46769,0.00597484015937104,0.0059630592738626,0.315101127931077,0.00597247424873358,0.666988498386956,Topic_5,0.666988498386956,20,103.797764325418,1.43948506668083,Retail & Personal Care,,
46771,0.00429892501261737,0.00430177138778726,0.791893974325062,0.00429648680016943,0.19520884247436401,Topic_3,0.791893974325062,28,103.800281715422,1.44093349915197,Mixed-Use & Community,,
46779,0.0266355888368036,0.0266316015106451,0.671813451026775,0.248287978185602,0.0266313804401738,Topic_3,0.671813451026775,4,103.800546194772,1.44064204108343,Mixed-Use & Community,,
46789,0.149712274946551,0.0115813384243934,0.665478175692948,0.0115907022715224,0.161637508664585,Topic_3,0.665478175692948,10,103.801070216697,1.44354708961954,Mixed-Use & Community,,
46791,0.255401402283764,0.0266368093445631,0.664652913886618,0.0266733031955519,0.0266355712895029,Topic_3,0.664652913886618,4,103.799609373033,1.4457013400373,Mixed-Use & Community,,
46801,0.00166999900737934,0.0016731088346125,0.179386187510585,0.815599783052855,0.00167092159456763,Topic_4,0.815599783052855,73,103.797542394089,1.44652349581974,Industrial & Automotive,,
46811,0.0115825776661404,0.098267395662275,0.866979820800212,0.0115811047273044,0.0115891011440687,Topic_3,0.866979820800212,10,103.799270778852,1.44390386719156,Mixed-Use & Community,,
46821,0.00225424485961058,0.00225334586711178,0.399671238089439,0.00225214559451377,0.593569025589325,Topic_5,0.593569025589325,54,103.79752118462,1.44214961814193,Retail & Personal Care,,
46831,0.28202080291814,0.185173588718495,0.500514671629703,0.016146806234818,0.0161441304988437,Topic_3,0.500514671629703,7,103.795645041732,1.44362506669602,Mixed-Use & Community,,
46841,0.00568803354207026,0.103269720025628,0.670319030394562,0.215017746228947,0.00570546980879348,Topic_3,0.670319030394562,21,103.796920354834,1.44499372151925,Mixed-Use & Community,,
46851,0.034005384685155,0.0340057436600318,0.86398841513568,0.0340009171861336,0.0339995393329996,Topic_3,0.86398841513568,3,103.797615246682,1.43605651799083,Mixed-Use & Community,,
46859,0.0115791947609143,0.01159645574404,0.953637576395404,0.0115973545296038,0.0115894185700379,Topic_3,0.953637576395404,10,103.797402338853,1.43628756415721,Mixed-Use & Community,,
46861,0.195496189807412,0.0850167162878177,0.108813371123232,0.607643917025628,0.00302980575591042,Topic_4,0.607643917025628,40,103.800092282935,1.43516181439293,Industrial & Automotive,,
46869,0.270324932508029,5.2892693077809e-4,5.2894750825941e-4,0.656250741814369,0.0723664512385645,Topic_4,0.656250741814369,232,103.800440849883,1.43502904350838,Industrial & Automotive,,
46871,8.2798736516985e-4,8.2922503949071e-4,0.049383313534672,0.948130724106901,8.2874995376646e-4,Topic_4,0.948130724106901,148,103.801829279524,1.43689665638075,Industrial & Automotive,,
46879,0.0161568837836755,0.0161442223144845,0.016209521949553,0.935344402618446,0.0161449693338408,Topic_4,0.935344402618446,7,103.802120710992,1.43697986095582,Industrial & Automotive,,
46901,0.140387496279564,0.00213457020989904,0.212029533997076,0.643313111176544,0.00213528833691677,Topic_4,0.643313111176544,57,103.809556700351,1.44800559895401,Industrial & Automotive,,
46911,0.0115959655912495,0.0116070922741122,0.540097350326966,0.42510537247288,0.0115942193347923,Topic_3,0.540097350326966,10,103.810258149972,1.45071078113376,Mixed-Use & Community,,
46921,0.00187443240366153,0.00187601283537827,0.302555314559682,0.691819083475543,0.00187515672573531,Topic_4,0.691819083475543,65,103.810882910878,1.45332608211793,Industrial & Automotive,,
46931,0.00107313251259235,0.0268889909377055,0.00107340077665673,0.969890672308001,0.00107380346504449,Topic_4,0.969890672308001,114,103.807839457645,1.45303642447628,Industrial & Automotive,,
46941,0.00389057469599049,0.270860895799387,0.00388948085373393,0.71746885759996,0.00389019105092896,Topic_4,0.71746885759996,31,103.805395593987,1.45164181256235,Industrial & Automotive,,
46951,0.118580723245069,0.00974831694129783,0.770598558331396,0.0913292442078609,0.00974315727437596,Topic_3,0.770598558331396,12,103.791370607851,1.43146764163965,Mixed-Use & Community,,
46969,0.0142730777335526,0.0142764907848267,0.799219538466531,0.0142909708992645,0.157939922115825,Topic_3,0.799219538466531,8,103.792633203684,1.43055400138389,Mixed-Use & Community,,
46971,0.0218960027849954,0.0218923102591198,0.682521097659404,0.0218906252772039,0.251799964019277,Topic_3,0.682521097659404,5,103.79040614542,1.43186122801695,Mixed-Use & Community,,
46989,0.131090941833079,0.00903150790653388,0.841797355911544,0.00903470628347428,0.00904548806536892,Topic_3,0.841797355911544,13,103.792188555559,1.42807561934543,Mixed-Use & Community,,
46999,0.0127843088671301,0.948792844510687,0.0127987222909691,0.0128284943318429,0.012795629999371,Topic_2,0.948792844510687,9,103.795719816563,1.42736235435281,Dining & Hospitality,,
47011,0.00902994050606237,0.663872362512378,0.309040648482761,0.0090276185783769,0.00902942992042173,Topic_2,0.663872362512378,13,103.778683631795,1.45081471292928,Dining & Hospitality,,
47031,0.0601489874850444,7.4737783944732e-4,7.4725923282811e-4,0.93760920902676,7.4716641592024e-4,Topic_4,0.93760920902676,164,103.788205800649,1.4517850058443,Industrial & Automotive,,
47041,0.00132844078954935,0.00132994931325127,0.00132888262416891,0.994684390024834,0.00132833724819645,Topic_4,0.994684390024834,92,103.791727892194,1.4526030976486,Industrial & Automotive,,
47049,0.00345460635917712,0.00345300492770566,0.0806402011171365,0.908998379728211,0.00345380786776992,Topic_4,0.908998379728211,35,103.79250399606,1.45243732218334,Industrial & Automotive,,
